,base_price,date,count,num_id
23887,1.84,1/2/2019,2,600-6180-002 _ 1009.0
23942,1.85,1/2/2019,2,A3046-1 _ 1600.0
23878,1.84,1/2/2019,2,2500169-590 _ 5210.0
34493,7.13,1/2/2019,2,11-0216-7 _ 1600.0
23951,1.8522,1/2/2019,2,72552827-1 _ 1600.0
34470,7.11,1/2/2019,2,057-50024-0004 _ 1009.0
23960,1.86,1/2/2019,2,044-00336-0000 _ 5210.0
34472,7.11,1/2/2019,2,22020939-001 _ 1065.0
23959,1.86,1/2/2019,2,096-01082-0001 _ 5210.0
34474,7.1132,1/2/2019,2,CO114 _ 1600.0
23958,1.86,1/2/2019,2,019-02781-0034 _ 5210.0
34476,7.12,1/2/2019,2,097-00134-0016 _ 1009.0
34477,7.12,1/2/2019,2,030-02351-0002 _ 1009.0
34491,7.13,1/2/2019,2,30001-0004 _ 1009.0
23957,1.86,1/2/2019,2,019-02781-0003 _ 5210.0
23955,1.86,1/2/2019,2,75001542-028 _ 1095.0
23937,1.85,1/2/2019,2,M55342K06B24E9R _ 1073.0
34482,7.1258,1/2/2019,2,10190-0326 _ 5210.0
34517,7.1692,1/2/2019,2,66-1890-1 _ 1600.0
23939,1.85,1/2/2019,2,MS51496P75 _ 1039.0
34468,7.1087,1/2/2019,2,516-6073-002 _ 1009.0
34497,7.14,1/2/2019,2,M55342E12B33B2R _ 1039.0
34498,7.14,1/2/2019,2,74370006-212 _ 1039.0
34501,7.14,1/2/2019,2,11-0106-3 _ 1600.0
23945,1.85,1/2/2019,2,55-1729-7 _ 1600.0
34503,7.15,1/2/2019,2,406-5524-005 _ 1095.0
23944,1.85,1/2/2019,2,4440020 _ 1600.0
34505,7.15,1/2/2019,2,724440568 _ 1600.0
34506,7.15,1/2/2019,2,A4538 _ 1600.0
34495,7.14,1/2/2019,2,600-4792-001 _ 5210.0
23943,1.85,1/2/2019,2,DA321 _ 1600.0
34509,7.16,1/2/2019,2,019-05084-0002 _ 5210.0
23941,1.85,1/2/2019,2,SN082 _ 1600.0
34511,7.16,1/2/2019,2,10029756-803 _ 1064.0
34513,7.168,1/2/2019,2,M85049/49-2-16W _ 1064.0
34515,7.1682,1/2/2019,2,7027617-915 _ 5210.0
34483,7.1262,1/2/2019,2,55-0886-1 _ 1600.0
23954,1.8593,1/2/2019,2,089-06167-0012 _ 1009.0
34485,7.13,1/2/2019,2,7000037-179 _ 5210.0
34804,7.46,1/2/2019,2,RA098M _ 1006.0
34806,7.46,1/2/2019,2,8522128-21 _ 1073.0
34808,7.46,1/2/2019,2,51-0693-1 _ 1600.0
34810,7.4608,1/2/2019,2,22001393-057 _ 1065.0
34786,7.44,1/2/2019,2,321-0197-001 _ 5210.0
23802,1.81,1/2/2019,2,CN65595 _ 1600.0
34784,7.4359,1/2/2019,2,74374984-062 _ 1045.0
23803,1.81,1/2/2019,2,46-2765-1 _ 1600.0
34756,7.4,1/2/2019,2,B7041-7 _ 1600.0
23817,1.82,1/2/2019,2,431-0081-004 _ 5253.0
33429,6.25,1/2/2019,2,53001412-1 _ 5210.0
34759,7.4081,1/2/2019,2,72324705-1 _ 1600.0
23815,1.8166,1/2/2019,2,JAN2N2222A _ 1600.0
34761,7.41,1/2/2019,2,M55302/58-C40F _ 1073.0
34763,7.4158,1/2/2019,2,M55342E12B60A4R _ 1039.0
34802,7.46,1/2/2019,2,8713044-001 _ 1045.0
34800,7.46,1/2/2019,2,10251-0025 _ 1009.0
23795,1.81,1/2/2019,2,V62/06644-04XE _ 1045.0
34798,7.45,1/2/2019,2,NASM24671-52//N _ 1006.0
34486,7.13,1/2/2019,2,7000037-209 _ 5210.0
34487,7.13,1/2/2019,2,7000037-211 _ 5210.0
23952,1.8583,1/2/2019,2,2503487-35 _ 5210.0
34480,7.12,1/2/2019,2,87925566//TE _ 1045.0
23991,1.8651,1/2/2019,2,60-1198-1 _ 1600.0
23877,1.84,1/2/2019,2,120-03773-0001 _ 5210.0
34640,7.2501,1/2/2019,2,69000508-001 _ 1009.0
34466,7.1057,1/2/2019,2,22006823-091 _ 1065.0
34787,7.44,1/2/2019,2,402-5002-008 _ 5210.0
23800,1.81,1/2/2019,2,91-1213-1 _ 1600.0
34790,7.44,1/2/2019,2,4008217-97 _ 1009.0
34791,7.44,1/2/2019,2,147-05174-0000 _ 1009.0
23799,1.81,1/2/2019,2,SC157 _ 1600.0
34794,7.4402,1/2/2019,2,9998454 _ 1600.0
34796,7.45,1/2/2019,2,75001542-105 _ 1095.0
23796,1.81,1/2/2019,2,V62/06644-05XE _ 1045.0
23801,1.81,1/2/2019,2,MTC0072 _ 1600.0
34463,7.1,1/2/2019,2,46-0324-1 _ 1600.0
34423,7.07,1/2/2019,2,4061994-444 _ 1103.0
23977,1.86,1/2/2019,2,4440017 _ 1600.0
34589,7.24,1/2/2019,2,11753-1 _ 1600.0
34590,7.24,1/2/2019,2,WI153 _ 1600.0
23901,1.84,1/2/2019,2,9998626 _ 1600.0
23900,1.84,1/2/2019,2,55-2724-1 _ 1600.0
34578,7.23,1/2/2019,2,2503676-522 _ 5210.0
23899,1.84,1/2/2019,2,53500740-1 _ 1600.0
23898,1.84,1/2/2019,2,CO715 _ 1600.0
34596,7.245,1/2/2019,2,53501119-1 _ 5210.0
34597,7.25,1/2/2019,2,7014570-35 _ 5210.0
23896,1.84,1/2/2019,2,34212024-001 _ 1039.0
34600,7.25,1/2/2019,2,7004421-58 _ 1009.0
34601,7.25,1/2/2019,2,7004421-59 _ 1009.0
34602,7.25,1/2/2019,2,7004421-63 _ 1009.0
34603,7.25,1/2/2019,2,7004421-64 _ 1009.0
34594,7.2438,1/2/2019,2,M55342E12B49B9R _ 1045.0
23902,1.84,1/2/2019,2,41-1192-1 _ 1600.0
34587,7.2306,1/2/2019,2,53000469-3 _ 1600.0
34585,7.23,1/2/2019,2,MS3102R14S5P _ 1600.0
34583,7.23,1/2/2019,2,53502697-4 _ 1073.0
34618,7.25,1/2/2019,2,M55342M12B2J40R _ 1006.0
34619,7.25,1/2/2019,2,JAN1N3024B-1//N _ 1006.0
23886,1.84,1/2/2019,2,7500384-1 _ 1009.0
34622,7.25,1/2/2019,2,34200828-001 _ 1039.0
34624,7.25,1/2/2019,2,31-5274-1 _ 1600.0
34625,7.25,1/2/2019,2,16-2475-3 _ 1600.0
34626,7.25,1/2/2019,2,TFMR0393 _ 1600.0
34521,7.17,1/2/2019,2,T97F108K010LSA _ 1045.0
34627,7.25,1/2/2019,2,ST125 _ 1600.0
34629,7.25,1/2/2019,2,NAS1802-04-10P _ 1600.0
34630,7.25,1/2/2019,2,55-2402-1 _ 1600.0
34631,7.25,1/2/2019,2,FA098 _ 1600.0
23893,1.84,1/2/2019,2,108-0303-001//TE _ 1045.0
34606,7.25,1/2/2019,2,007-00383-0050 _ 1009.0
34605,7.25,1/2/2019,2,2554911-1 _ 1009.0
34604,7.25,1/2/2019,2,7004421-102 _ 1009.0
34628,7.25,1/2/2019,2,81-1544-1 _ 1600.0
23888,1.84,1/2/2019,2,10082560-101 _ 1009.0
34519,7.17,1/2/2019,2,7510912-901 _ 5210.0
34443,7.09,1/2/2019,2,192-06709-0001 _ 5210.0
34411,7.05,1/2/2019,2,D9184-3 _ 1600.0
23989,1.8642,1/2/2019,2,102-00098-0001 _ 1009.0
34414,7.0548,1/2/2019,2,0845-4 _ 1009.0
34416,7.0598,1/2/2019,2,JANTX1N6638U _ 1073.0
34417,7.06,1/2/2019,2,097-00134-0006 _ 5010.0
23987,1.8633,1/2/2019,2,7018397-130 _ 5210.0
34419,7.0613,1/2/2019,2,CA6638 _ 1600.0
34462,7.1,1/2/2019,2,61-3755-1 _ 1600.0
34421,7.07,1/2/2019,2,4066685-977 _ 5210.0
34425,7.07,1/2/2019,2,WI159 _ 1600.0
34426,7.07,1/2/2019,2,A7049A1 _ 1600.0
34429,7.0785,1/2/2019,2,JAN1N5524B1 _ 1600.0
34432,7.08,1/2/2019,2,330-0472-001 _ 1009.0
34434,7.08,1/2/2019,2,FI-RE51HL _ 1006.0
34436,7.08,1/2/2019,2,26009749-101 _ 1062.0
34410,7.05,1/2/2019,2,NAS1792C08-4 _ 1600.0
34438,7.0825,1/2/2019,2,600-6062-001 _ 1009.0
23976,1.86,1/2/2019,2,55-0419-20000E _ 1600.0
34440,7.0877,1/2/2019,2,26010275-102 _ 5253.0
34444,7.09,1/2/2019,2,155-12511-0001 _ 5210.0
23974,1.86,1/2/2019,2,MS35191-202 _ 1600.0
23973,1.86,1/2/2019,2,60-3500-9 _ 1600.0
23972,1.86,1/2/2019,2,WI998 _ 1600.0
34448,7.09,1/2/2019,2,A6933 _ 1600.0
34449,7.09,1/2/2019,2,91-1745-1 _ 1600.0
23971,1.86,1/2/2019,2,16-2459-5 _ 1600.0
34442,7.09,1/2/2019,2,013-00017-0000 _ 5210.0
34452,7.096,1/2/2019,2,53000493-1 _ 5210.0
34454,7.1,1/2/2019,2,600-6180-002 _ 5010.0
34456,7.1,1/2/2019,2,53002878-1 _ 5210.0
23967,1.86,1/2/2019,2,NAS1351N4-20//N _ 1006.0
34458,7.1,1/2/2019,2,3205066-2 _ 1103.0
34460,7.1,1/2/2019,2,752758-15 _ 1009.0
23965,1.86,1/2/2019,2,4039590-3 _ 1103.0
23975,1.86,1/2/2019,2,MS35214-19 _ 1600.0
23969,1.86,1/2/2019,2,10160143-101 _ 1064.0
23978,1.86,1/2/2019,2,CN65893 _ 1600.0
33055,5.9701,1/2/2019,2,NAS1068RC4 _ 1600.0
33427,6.25,1/2/2019,2,4069749-977 _ 5210.0
33150,6.02,1/2/2019,2,0830-6 _ 5210.0
24619,2.04,1/2/2019,2,ZMB014 _ 1600.0
33153,6.02,1/2/2019,2,0830-6 _ 1103.0
24618,2.04,1/2/2019,2,10743 _ 1600.0
33155,6.02,1/2/2019,2,0830-6 _ 1009.0
33157,6.0208,1/2/2019,2,8259111-026 _ 1006.0
24616,2.04,1/2/2019,2,JANTX1N750AUR-1 _ 1073.0
33159,6.023,1/2/2019,2,34213961-003 _ 1039.0
33161,6.0298,1/2/2019,2,M24308/23-8F _ 1039.0
24620,2.04,1/2/2019,2,ZASB002 _ 1600.0
24632,2.05,1/2/2019,2,643-0720-005 _ 1095.0
33195,6.0594,1/2/2019,2,9998521 _ 1600.0
33197,6.06,1/2/2019,2,088-02269-0002 _ 5210.0
33225,6.08,1/2/2019,2,4086846-2 _ 5210.0
33226,6.08,1/2/2019,2,097-00225-0008 _ 5210.0
33194,6.0594,1/2/2019,2,7035720-901 _ 5210.0
33227,6.08,1/2/2019,2,18740038-0005 _ 5210.0
33149,6.02,1/2/2019,2,7511980-612 _ 5210.0
33144,6.01,1/2/2019,2,090-00162-0000 _ 5210.0
33184,6.05,1/2/2019,2,10135927-102 _ 1064.0
33186,6.05,1/2/2019,2,31-3334-1 _ 1600.0
33187,6.05,1/2/2019,2,91-0456-1 _ 1600.0
33190,6.0533,1/2/2019,2,60-4194-1 _ 1600.0
33192,6.0555,1/2/2019,2,22006823-085 _ 1065.0
24598,2.04,1/2/2019,2,088-02419-0002 _ 5210.0
24611,2.04,1/2/2019,2,120-03628-0000 _ 1009.0
33167,6.03,1/2/2019,2,6093-01MMS080090X240 _ 1064.0
33165,6.03,1/2/2019,2,8262320-002//U _ 1006.0
33163,6.03,1/2/2019,2,56011145-002 _ 1045.0
24630,2.0494,1/2/2019,2,007-00231-0016 _ 5210.0
24628,2.0467,1/2/2019,2,11-6513-5G _ 1600.0
24626,2.0456,1/2/2019,2,53504015-2 _ 1039.0
24624,2.0441,1/2/2019,2,53502752-2 _ 1600.0
33143,6.01,1/2/2019,2,7002242-807 _ 5210.0
33147,6.01,1/2/2019,2,8521870-22 _ 1073.0
24580,2.03,1/2/2019,2,RNC50J4990BS _ 1073.0
33231,6.08,1/2/2019,2,8657095-0001 _ 1073.0
24579,2.03,1/2/2019,2,53000125-1 _ 1073.0
33203,6.0618,1/2/2019,2,7036447 _ 5210.0
33205,6.065,1/2/2019,2,7016445-225 _ 1009.0
24597,2.04,1/2/2019,2,088-02419-0001 _ 5210.0
24592,2.04,1/2/2019,2,321-6051-001 _ 5210.0
33209,6.07,1/2/2019,2,401-9144-003 _ 1009.0
24590,2.0359,1/2/2019,2,53000471-1 _ 1039.0
33211,6.07,1/2/2019,2,ASP-151332-09 _ 1045.0
33213,6.07,1/2/2019,2,317990279//N _ 1006.0
24588,2.0325,1/2/2019,2,MS16555-28 _ 1600.0
33215,6.07,1/2/2019,2,10035474-101 _ 1064.0
33216,6.07,1/2/2019,2,68009699-002 _ 1064.0
33219,6.07,1/2/2019,2,72324704-1 _ 1600.0
33207,6.07,1/2/2019,2,602-3303-003 _ 1095.0
33133,6,1/2/2019,2,BR400 _ 1600.0
24594,2.04,1/2/2019,2,4089948-1 _ 5210.0
33201,6.06,1/2/2019,2,M39003-01-2312 _ 1600.0
24595,2.04,1/2/2019,2,7018415-1 _ 5210.0
33199,6.06,1/2/2019,2,TPME227K016R0025 _ 1006.0
33233,6.08,1/2/2019,2,91-1789-7 _ 1600.0
33234,6.08,1/2/2019,2,AL098 _ 1600.0
33235,6.08,1/2/2019,2,46-1643-1 _ 1600.0
24578,2.03,1/2/2019,2,5187047-06 _ 1073.0
24576,2.03,1/2/2019,2,4017572-20 _ 1009.0
33239,6.0811,1/2/2019,2,4440056 _ 1600.0
33241,6.0874,1/2/2019,2,611-0163-001 _ 5210.0
33243,6.09,1/2/2019,2,10076885-103 _ 5253.0
33245,6.09,1/2/2019,2,047-10172-0001 _ 5210.0
33246,6.09,1/2/2019,2,156-0004-001 _ 5210.0
33223,6.0743,1/2/2019,2,53500587-1 _ 5210.0
24584,2.03,1/2/2019,2,72326202-52 _ 1600.0
33221,6.071,1/2/2019,2,68009480-001 _ 1064.0
24585,2.03,1/2/2019,2,CN68654 _ 1600.0
24596,2.04,1/2/2019,2,2504410-356 _ 5210.0
24573,2.03,1/2/2019,2,132-00107-0002 _ 5210.0
33132,6,1/2/2019,2,FA090 _ 1600.0
33180,6.05,1/2/2019,2,D55342E07B110BR _ 1045.0
24606,2.04,1/2/2019,2,2557589-2 _ 1103.0
33768,6.5187,1/2/2019,2,41-1433-1 _ 1600.0
33770,6.52,1/2/2019,2,321-3081-013 _ 5210.0
33772,6.52,1/2/2019,2,8521850-39 _ 1073.0
24292,1.9452,1/2/2019,2,MRC610 _ 1600.0
33805,6.55,1/2/2019,2,4061730 _ 1103.0
24290,1.9433,1/2/2019,2,7026166-42 _ 1009.0
33807,6.55,1/2/2019,2,7018456 _ 1009.0
33808,6.55,1/2/2019,2,2036770-0002 _ 1009.0
24288,1.9427,1/2/2019,2,120-03606-0000 _ 5210.0
33811,6.55,1/2/2019,2,10149994-201 _ 1064.0
33813,6.55,1/2/2019,2,43911140-106 _ 3202.0
33801,6.54,1/2/2019,2,ML414PJB104MLZ _ 1045.0
24286,1.9403,1/2/2019,2,AL070 _ 1600.0
33817,6.5567,1/2/2019,2,4440117 _ 1600.0
24284,1.9402,1/2/2019,2,007-00888-0000 _ 5210.0
33729,6.49,1/2/2019,2,037-00027-0008 _ 5210.0
33819,6.5583,1/2/2019,2,614-0048-002 _ 1095.0
24326,1.95,1/2/2019,2,RWR80S2R37FP _ 1062.0
33735,6.5,1/2/2019,2,7023423-2 _ 1009.0
24335,1.95,1/2/2019,2,MS16624-4068 _ 1600.0
33721,6.48,1/2/2019,2,MS-51957-13//TE _ 1045.0
24334,1.95,1/2/2019,2,DE032 _ 1600.0
33723,6.48,1/2/2019,2,1N5819UR-1 _ 1006.0
24333,1.95,1/2/2019,2,60-2730-1 _ 1600.0
33725,6.48,1/2/2019,2,74200908-401 _ 1039.0
24332,1.95,1/2/2019,2,60-0036-2 _ 1600.0
33727,6.48,1/2/2019,2,16-1149-1 _ 1600.0
33767,6.5183,1/2/2019,2,NAS1802-04-20P _ 1600.0
24331,1.95,1/2/2019,2,SN840 _ 1600.0
24330,1.95,1/2/2019,2,NY110 _ 1600.0
33731,6.4904,1/2/2019,2,D55342K07B8B25T _ 1006.0
24329,1.95,1/2/2019,2,31-8152-1 _ 1600.0
33733,6.5,1/2/2019,2,7023570-7 _ 5210.0
24328,1.95,1/2/2019,2,31-8779-1 _ 1600.0
33736,6.5,1/2/2019,2,301-1064-007 _ 1009.0
33821,6.56,1/2/2019,2,151-5131-001 _ 5010.0
33822,6.56,1/2/2019,2,OW57C0132 _ 5010.0
24281,1.94,1/2/2019,2,MTA680 _ 1600.0
24298,1.95,1/2/2019,2,401-0048-003 _ 1095.0
33793,6.531,1/2/2019,2,CA0012 _ 1600.0
33795,6.54,1/2/2019,2,9941-000000-02 _ 5253.0
24296,1.948,1/2/2019,2,10994 _ 1600.0
24301,1.95,1/2/2019,2,7007196 _ 5210.0
24454,1.9906,1/2/2019,2,16-1117-1 _ 1600.0
33480,6.27,1/2/2019,2,090-00990-0010 _ 5210.0
33479,6.27,1/2/2019,2,602-3987-001 _ 5210.0
24610,2.04,1/2/2019,2,2504410-356 _ 1009.0
33170,6.04,1/2/2019,2,SW6424 _ 1600.0
33171,6.04,1/2/2019,2,A2298-1 _ 1600.0
24609,2.04,1/2/2019,2,402-6070-222 _ 1009.0
24608,2.04,1/2/2019,2,4039590-32 _ 1009.0
33174,6.0407,1/2/2019,2,9999050 _ 1600.0
33176,6.0488,1/2/2019,2,M55342E11B27B4R _ 1039.0
33791,6.53,1/2/2019,2,FA1359 _ 1600.0
33789,6.53,1/2/2019,2,MC6856-01-3/8~//U _ 1064.0
24300,1.95,1/2/2019,2,7026212-1 _ 5210.0
33787,6.53,1/2/2019,2,22007935-022 _ 1065.0
33825,6.56,1/2/2019,2,076-03054-0001 _ 5210.0
33826,6.56,1/2/2019,2,076-03089-0002 _ 5210.0
33815,6.5561,1/2/2019,2,9998221 _ 1600.0
33717,6.48,1/2/2019,2,7028984-400 _ 5210.0
24294,1.9455,1/2/2019,2,53000244-1 _ 1073.0
33797,6.54,1/2/2019,2,7023479 _ 5210.0
33774,6.52,1/2/2019,2,JANTX1N5615 _ 1039.0
33178,6.05,1/2/2019,2,558-4106 _ 1095.0
33776,6.52,1/2/2019,2,31-5232-1 _ 1600.0
24304,1.95,1/2/2019,2,089-07173-0001 _ 5210.0
33781,6.53,1/2/2019,2,7026472-400 _ 5210.0
33782,6.53,1/2/2019,2,4012411 _ 5210.0
24303,1.95,1/2/2019,2,076-00139-0007 _ 5210.0
24302,1.95,1/2/2019,2,629-0112-002 _ 5210.0
33798,6.54,1/2/2019,2,007-00902-0000 _ 5210.0
33785,6.53,1/2/2019,2,04750779-0001 _ 1009.0
24305,1.95,1/2/2019,2,035-01361-0029 _ 5210.0
33428,6.25,1/2/2019,2,520-0345-009 _ 5210.0
33131,6,1/2/2019,2,4440418 _ 1600.0
24668,2.05,1/2/2019,2,55-0382-5601ES _ 1600.0
33413,6.23,1/2/2019,2,60-2066-1 _ 1600.0
33415,6.24,1/2/2019,2,1754215-3 _ 1009.0
33417,6.24,1/2/2019,2,10108292-135 _ 1064.0
24486,2,1/2/2019,2,10157618-101 _ 1039.0
33419,6.24,1/2/2019,2,31-3232-3 _ 1600.0
33397,6.2129,1/2/2019,2,7025331-400 _ 1009.0
24497,2,1/2/2019,2,TF040 _ 1600.0
33395,6.21,1/2/2019,2,11-4146-1 _ 1600.0
24498,2,1/2/2019,2,60-1957-3 _ 1600.0
33374,6.2,1/2/2019,2,M24308/26-2P _ 1045.0
33376,6.2,1/2/2019,2,26020443-102 _ 1062.0
33378,6.2,1/2/2019,2,WA109 _ 1600.0
33379,6.2,1/2/2019,2,83-0813-1 _ 1600.0
33380,6.2,1/2/2019,2,9998986 _ 1600.0
24505,2,1/2/2019,2,A3686 _ 1600.0
24489,2,1/2/2019,2,43912440-343 _ 3202.0
24504,2,1/2/2019,2,M6363-8-2 _ 1600.0
33411,6.23,1/2/2019,2,187-01287-0000 _ 1009.0
24491,2,1/2/2019,2,66020870-001 _ 1062.0
33102,6,1/2/2019,2,4082226-105 _ 5210.0
33103,6,1/2/2019,2,073-00456-0000 _ 5210.0
24642,2.05,1/2/2019,2,007-00038-0001 _ 5210.0
33091,5.99,1/2/2019,2,31-9122-1 _ 1600.0
33249,6.09,1/2/2019,2,5187047-12 _ 1073.0
24570,2.0284,1/2/2019,2,53003838-1 _ 5210.0
33251,6.09,1/2/2019,2,26012419-101 _ 1062.0
24496,2,1/2/2019,2,NAS813-14 _ 1600.0
33399,6.22,1/2/2019,2,75000012-981 _ 1095.0
24495,2,1/2/2019,2,NAS696X06 _ 1600.0
33401,6.22,1/2/2019,2,047-05325-0001 _ 5210.0
33403,6.22,1/2/2019,2,M55342E12B4B42R _ 1045.0
33404,6.22,1/2/2019,2,56011145-020 _ 1045.0
24492,2,1/2/2019,2,NAS1189E04P8 _ 1062.0
33407,6.22,1/2/2019,2,A5389-1 _ 1600.0
33409,6.2267,1/2/2019,2,4440366 _ 1600.0
24503,2,1/2/2019,2,71-0536-1 _ 1600.0
33420,6.24,1/2/2019,2,46-3973-1 _ 1600.0
33384,6.2035,1/2/2019,2,7889-02MMPC3.50X1.27 _ 1064.0
24468,2,1/2/2019,2,4052421 _ 1009.0
33467,6.26,1/2/2019,2,1753808-4 _ 1009.0
24460,2,1/2/2019,2,310-0584-001 _ 5210.0
33471,6.26,1/2/2019,2,A9395-1 _ 1600.0
24459,2,1/2/2019,2,7002851-14 _ 5210.0
33473,6.2604,1/2/2019,2,22006823-087 _ 1065.0
24458,2,1/2/2019,2,7036396 _ 5210.0
24457,2,1/2/2019,2,4091685-11 _ 5210.0
33476,6.2681,1/2/2019,2,MISC3754 _ 1600.0
33478,6.27,1/2/2019,2,402-6068-103 _ 5210.0
33469,6.26,1/2/2019,2,RWR81N15R0FS _ 1006.0
33372,6.2,1/2/2019,2,7029738-100 _ 1009.0
33453,6.25,1/2/2019,2,34212131-001 _ 1039.0
33451,6.25,1/2/2019,2,333974-3 _ 1073.0
24483,2,1/2/2019,2,MC6995-02/#16RD-WT-BK//U _ 1064.0
33465,6.2527,1/2/2019,2,BR442 _ 1600.0
24465,2,1/2/2019,2,7007445-26 _ 1103.0
24467,2,1/2/2019,2,7024420-102 _ 1009.0
33459,6.25,1/2/2019,2,56-0347-1 _ 1600.0
33386,6.2042,1/2/2019,2,NAS1802-4-10P _ 1600.0
33387,6.2086,1/2/2019,2,4031765-411 _ 1009.0
24501,2,1/2/2019,2,4440221 _ 1600.0
33389,6.21,1/2/2019,2,047-01965-0000 _ 5210.0
24500,2,1/2/2019,2,A9602-2 _ 1600.0
33391,6.21,1/2/2019,2,7005390-2 _ 1009.0
24499,2,1/2/2019,2,60-3341-510B687 _ 1600.0
33101,6,1/2/2019,2,7012352-200 _ 5210.0
33393,6.21,1/2/2019,2,66020194-001 _ 1062.0
24485,2,1/2/2019,2,NAS1352-02-4//TE _ 1039.0
33423,6.25,1/2/2019,2,75001542-009 _ 1095.0
33424,6.25,1/2/2019,2,438-8005-003 _ 1095.0
33455,6.25,1/2/2019,2,25-0598-1 _ 1600.0
33456,6.25,1/2/2019,2,AS21919WCJ11 _ 1600.0
33457,6.25,1/2/2019,2,61-1815-1 _ 1600.0
33458,6.25,1/2/2019,2,4440068 _ 1600.0
24502,2,1/2/2019,2,LP010 _ 1600.0
33097,6,1/2/2019,2,600-0345-003 _ 1095.0
33095,6,1/2/2019,2,634-0027-003 _ 1095.0
24684,2.0575,1/2/2019,2,31-5279-3 _ 1600.0
33024,5.95,1/2/2019,2,11-0677-1 _ 1600.0
24682,2.0575,1/2/2019,2,NAS1829AC3C07 _ 1064.0
33027,5.9507,1/2/2019,2,600-1761-002 _ 1095.0
33028,5.9551,1/2/2019,2,61-1826-1 _ 1600.0
24680,2.056,1/2/2019,2,ZPB019 _ 1600.0
33031,5.96,1/2/2019,2,7015515-182 _ 1103.0
33075,5.99,1/2/2019,2,120-03869-0004 _ 5210.0
33033,5.96,1/2/2019,2,34215763-001 _ 1039.0
33035,5.96,1/2/2019,2,26007983-101 _ 1062.0
33037,5.96,1/2/2019,2,10374-2 _ 1600.0
33038,5.96,1/2/2019,2,MTC959 _ 1600.0
24676,2.0523,1/2/2019,2,CN8144 _ 1600.0
33041,5.9616,1/2/2019,2,31-4221-1 _ 1600.0
24674,2.0515,1/2/2019,2,7025979-37 _ 1009.0
33022,5.95,1/2/2019,2,MS18066-24 _ 1062.0
33043,5.9691,1/2/2019,2,9998462 _ 1600.0
33047,5.97,1/2/2019,2,JANTX1N3613 _ 1039.0
33051,5.97,1/2/2019,2,25-1194-2 _ 1600.0
24667,2.05,1/2/2019,2,MISC345 _ 1600.0
33057,5.98,1/2/2019,2,01511247-0001 _ 5210.0
24666,2.05,1/2/2019,2,60-0138-1 _ 1600.0
33059,5.98,1/2/2019,2,030-03511-0001 _ 1009.0
33061,5.98,1/2/2019,2,D55342E07B4B87R _ 1045.0
33062,5.98,1/2/2019,2,ASP-151332-08 _ 1045.0
33063,5.98,1/2/2019,2,SFM-140-02-STL-D-A _ 1045.0
24664,2.05,1/2/2019,2,68009107-101 _ 1064.0
24662,2.05,1/2/2019,2,RNC50J2001BS _ 1073.0
33067,5.98,1/2/2019,2,NAS1352N08LE18 _ 1006.0
33069,5.98,1/2/2019,2,22007935-006 _ 1065.0
33071,5.98,1/2/2019,2,8526522-2 _ 1073.0
33073,5.98,1/2/2019,2,91-1789-9 _ 1600.0
24658,2.05,1/2/2019,2,RWR89S1501FR _ 1006.0
33052,5.97,1/2/2019,2,4440538 _ 1600.0
33049,5.97,1/2/2019,2,26019927-101 _ 1062.0
33045,5.97,1/2/2019,2,7027210-15 _ 1009.0
24678,2.0556,1/2/2019,2,4440057 _ 1600.0
33076,5.99,1/2/2019,2,120-02102-0003 _ 5210.0
33121,6,1/2/2019,2,34211308-001 _ 1039.0
24572,2.03,1/2/2019,2,7020539-120 _ 5210.0
33109,6,1/2/2019,2,2504035-210 _ 1009.0
33107,6,1/2/2019,2,607-2189-004 _ 1009.0
24656,2.05,1/2/2019,2,0805E472K101KHT _ 1006.0
33081,5.99,1/2/2019,2,7510888-902 _ 1009.0
33082,5.99,1/2/2019,2,076-03136-0001 _ 1009.0
24653,2.05,1/2/2019,2,OPA735AIDBVR _ 1045.0
33085,5.99,1/2/2019,2,D55342E07B7B87R _ 1045.0
33086,5.99,1/2/2019,2,91240A411//TE _ 1045.0
33087,5.99,1/2/2019,2,1286-1102-ND//TE _ 1045.0
24652,2.05,1/2/2019,2,IRL3803STRLPBF _ 1045.0
33108,6,1/2/2019,2,7007483 _ 1009.0
24650,2.05,1/2/2019,2,205302-9011 _ 1009.0
33093,5.9942,1/2/2019,2,9998586 _ 1600.0
33130,6,1/2/2019,2,4440368 _ 1600.0
33129,6,1/2/2019,2,72325414-1 _ 1600.0
33128,6,1/2/2019,2,SN260 _ 1600.0
33127,6,1/2/2019,2,31-6998-1 _ 1600.0
33077,5.99,1/2/2019,2,088-03102-0005 _ 5210.0
24657,2.05,1/2/2019,2,RNC50J2001BS _ 1006.0
24641,2.05,1/2/2019,2,029-00287-0001 _ 5210.0
24640,2.05,1/2/2019,2,187-01527-0013 _ 5210.0
24639,2.05,1/2/2019,2,088-02316-0001 _ 5210.0
24638,2.05,1/2/2019,2,122-01621-0001 _ 5210.0
33115,6,1/2/2019,2,NAS1407N3M4//U _ 1008.0
33096,6,1/2/2019,2,402-2102-004 _ 1095.0
24637,2.05,1/2/2019,2,341-0260-002 _ 5210.0
33118,6,1/2/2019,2,4020636-4 _ 1064.0
33110,6,1/2/2019,2,089-08199-0001 _ 1009.0
24636,2.05,1/2/2019,2,4053645-474 _ 5210.0
24634,2.05,1/2/2019,2,344-5005-001 _ 5010.0
33123,6,1/2/2019,2,10073693-101 _ 1062.0
